"PatronID","BIBID","YEAR"
"133623","1284487","2019"
"1054662","1207691","2019"
"1054662","1036658","2019"
"137019","1350175","2019"
"137019","1350175","2019"
"137019","1283015","2019"
"137019","1283015","2019"
"137019","1208433","2019"
"137019","1208433","2019"
"1043314","1194751","2019"
"1054320","1294547","2019"
"1054320","1240839","2019"
"1052585","1281223","2019"
"1052585","1181649","2019"
"1055299","1370182","2019"
"1055299","1355167","2019"
"143824","1295092","2019"
"143824","1295092","2019"
"143824","1295092","2019"
"143824","1295092","2019"
"116548","1241437","2019"
"116548","1234021","2019"
"116548","1234018","2019"
"1050440","1054564","2019"
"1050437","1074233","2019"
"1050437","1140917","2019"
"1050440","1349667","2019"
"1042398","1335523","2019"
"1049113","1289481","2019"
"1049113","1289481","2019"
"1054171","1252627","2019"
"1054171","1252627","2019"
"1054171","1231728","2019"
"1054171","1231728","2019"
"1050885","1289924","2019"
"1042517","1133592","2019"
"1042517","1144132","2019"
"1042517","1235254","2019"
"125503","1218236","2019"
"1046277","1272089","2019"
"1046277","1272089","2019"
"1054579","1186934","2019"
"1054579","1186934","2019"
"1054579","1242657","2019"
"1054579","1242657","2019"
"1054579","1042416","2019"
"1054579","1042416","2019"
"1054579","1284086","2019"
"1054579","1284086","2019"
"1054579","1075753","2019"
"1054579","1075753","2019"
"1048287","1265336","2019"
"1048287","1009499","2019"
"1048287","1162979","2019"
"1048287","1226604","2019"
"1047703","1205408","2019"
"1005236","1341551","2019"
"1058246","1323441","2019"
"1058978","1300084","2019"
"1058978","1300084","2019"
"1058978","1271932","2019"
"1058978","1271932","2019"
"1058978","1254624","2019"
"1058978","1254624","2019"
"1058978","1220165","2019"
"1058978","1220165","2019"
"1058978","1295665","2019"
"1058978","1295665","2019"
"1058978","1311223","2019"
"1058978","1311223","2019"
"1041223","1238876","2019"
"1041223","1296830","2019"
"1046535","1354348","2019"
"1046535","1291555","2019"
"1057427","1292928","2019"
"1057427","1292928","2019"
"1048216","1330481","2019"
"1058975","1336171","2019"
"1046856","1089962","2019"
"1046856","1089962","2019"
"1046856","1094702","2019"
"1046856","1094702","2019"
"124341","1341372","2019"
"124341","1341372","2019"
"124341","1255696","2019"
"124341","1255696","2019"
"124341","1066540","2019"
"124341","1066540","2019"
"124341","1323504","2019"
"124341","1323504","2019"
"124341","1235297","2019"
"124341","1235297","2019"
"1049008","1035993","2019"
"1046737","1322254","2019"
"1046737","1322254","2019"
"1046737","1353091","2019"
"1046737","1353091","2019"
"1046585","1354812","2019"
"1046585","1354812","2019"
"1061924","1188233","2019"
"1061924","1188233","2019"
"1061924","1192864","2019"
"1061924","1192864","2019"
"1061924","1121936","2019"
"1061924","1121936","2019"
"1049370","1141322","2019"
"1049040","1183630","2019"
"1046791","1358972","2019"
"1046791","1231415","2019"
"131356","1166349","2019"
"131356","1166349","2019"
"131356","1280865","2019"
"131356","1280865","2019"
"131356","1106408","2019"
"131356","1106408","2019"
"1062596","1150527","2019"
"1028704","1229361","2019"
"1028704","1307529","2019"
"1047093","1340725","2019"
"125231","1324098","2019"
"120080","1343057","2019"
"120080","1350083","2019"
"120080","1243027","2019"
"121162","1283389","2019"
"121162","1283561","2019"
"121162","1283574","2019"
"121162","1370843","2019"
"116972","1349645","2019"
"116972","1202426","2019"
"116719","1195920","2019"
"116719","1195920","2019"
"116719","1195920","2019"
"116719","1195920","2019"
"1000558","1278444","2019"
"1000558","1278444","2019"
"1000558","1242200","2019"
"1000558","1242200","2019"
"1000558","1242204","2019"
"1000558","1242204","2019"
"1000558","1342914","2019"
"1000558","1342914","2019"
"1042342","1295287","2019"
"1047609","1361279","2019"
"1047609","1361279","2019"
"1059137","1207096","2019"
"1061561","1370383","2019"
"1061561","1370383","2019"
"1055593","1355206","2019"
"1059812","1353091","2019"
"1059812","1283043","2019"
"1042765","1292002","2019"
"1041691","1351833","2019"
"1057174","1201911","2019"
"1057174","1242573","2019"
"1057174","1341483","2019"
"1054423","1241626","2019"
"1045382","1060098","2019"
"1045382","1060098","2019"
"1054150","1255696","2019"
"1054150","1310792","2019"
"1054150","1334929","2019"
"1054150","1338690","2019"
"1054150","1354569","2019"
"1054171","1285925","2019"
"1054171","1285925","2019"
"112636","1339598","2019"
"112636","1339584","2019"
"1001222","1209928","2019"
"1001222","1209928","2019"
"1060563","1341765","2019"
"1061587","1124366","2019"
"1053975","1317525","2019"
"1058011","1286088","2019"
"1058011","1286088","2019"
"1058011","1331427","2019"
"1058011","1331427","2019"
"1060423","1263578","2019"
"1060423","1236826","2019"
"143824","1352142","2019"
"143824","1352142","2019"
"143824","1333363","2019"
"143824","1333363","2019"
"143824","1273101","2019"
"143824","1273101","2019"
"143824","1280958","2019"
"143824","1280958","2019"
"1062386","1319765","2019"
"117507","1330768","2019"
"117507","1330768","2019"
"117507","1351847","2019"
"117507","1351847","2019"
"117507","1288837","2019"
"117507","1288837","2019"
"1062613","1333654","2019"
"1050642","1298928","2019"
"1050642","1344370","2019"
"1050642","1332555","2019"
"1062265","1223315","2019"
"1062265","1223315","2019"
"1062265","1320110","2019"
"1062265","1320110","2019"
"1062315","1324148","2019"
"1062315","1250725","2019"
"1045537","1341392","2019"
"1046637","1280052","2019"
"1058246","1344419","2019"
"1035213","1242204","2019"
"1035213","1342914","2019"
"1035213","1242200","2019"
"1035213","1278444","2019"
"1060490","1265489","2019"
"1060490","1163149","2019"
"1046873","1370783","2019"
"1046873","1370783","2019"
"1046873","1294098","2019"
"1046873","1294098","2019"
"1046845","1322181","2019"
"1046845","1091774","2019"
"1046845","1354577","2019"
"1059105","1086000","2019"
"1041190","1353316","2019"
"1041190","1353316","2019"
"1041190","1340530","2019"
"1041190","1340530","2019"
"1041190","1343060","2019"
"1041190","1343060","2019"
"1057835","1320194","2019"
"108006","1320615","2019"
"108006","1320615","2019"
"108006","1312305","2019"
"108006","1312305","2019"
"1041443","1112546","2019"
"1041443","1107066","2019"
"110345","1271797","2019"
"110345","1271797","2019"
"110345","1254057","2019"
"110345","1254057","2019"
"110345","1131281","2019"
"110345","1131281","2019"
"110345","1281084","2019"
"110345","1281084","2019"
"110345","1218719","2019"
"110345","1218719","2019"
"110345","1158446","2019"
"110345","1158446","2019"
"110345","1150020","2019"
"110345","1150020","2019"
"110345","1162708","2019"
"110345","1162708","2019"
"110345","1138472","2019"
"110345","1138472","2019"
"110345","1370543","2019"
"110345","1370543","2019"
"110345","1164319","2019"
"110345","1164319","2019"
"139815","1351836","2019"
"139815","1370682","2019"
"1060487","1340704","2019"
"1057427","1086439","2019"
"1057427","1250545","2019"
"1007972","1340711","2019"
"1007972","1278378","2019"
"1019954","1014363","2019"
"1019954","1009763","2019"
"1019954","1282525","2019"
"1032702","1356766","2019"
"1032702","1356766","2019"
"1054781","1262979","2019"
"1054781","1186493","2019"
"1055447","1192703","2019"
"1055447","1192703","2019"
"1055447","1335691","2019"
"1055447","1335691","2019"
"1042352","1353480","2019"
"1042352","1336541","2019"
"1051595","1150595","2019"
"1051595","1320444","2019"
"1041837","1355796","2019"
"1041837","1355796","2019"
"1041837","1355796","2019"
"1041837","1355796","2019"
"1041223","1360702","2019"
"1041223","1214046","2019"
"1041223","1310795","2019"
"1042416","1167384","2019"
"1042416","1337061","2019"
"1042416","1004076","2019"
"1051496","1216638","2019"
"1045518","1250919","2019"
"1045518","1250919","2019"
"1042556","1089131","2019"
"1062436","1253002","2019"
"1062436","1298936","2019"
"1049411","1361656","2019"
"1046984","1295814","2019"
"1057344","1216540","2019"
"1042453","1021685","2019"
"127818","1080747","2019"
"127818","1080747","2019"
"127818","1221989","2019"
"127818","1221989","2019"
"1045518","1250919","2019"
"1045670","1230647","2019"
"1045670","1230647","2019"
"1045670","1077646","2019"
"1045670","1077646","2019"
"1041356","1338011","2019"
"1041356","1218764","2019"
"1041356","1234437","2019"
"1041356","1340708","2019"
"1041356","1310925","2019"
"1041356","1236376","2019"
"1041356","1176144","2019"
"1041356","1318093","2019"
"125690","1349331","2019"
"125690","1343914","2019"
"125690","1275458","2019"
"1053127","1320465","2019"
"1053127","1320465","2019"
"1051599","1194657","2019"
"1043286","1348375","2019"
"1043286","1371436","2019"
"1004238","1358969","2019"
"1004238","1251845","2019"
"1004238","1282863","2019"
"1004238","1181069","2019"
"1041199","1177869","2019"
"1041199","1177869","2019"
"1041199","1177899","2019"
"1033927","1186500","2019"
"1033927","1291336","2019"
"1054945","1250544","2019"
"108006","1295414","2019"
"108006","1295414","2019"
"108006","1342339","2019"
"108006","1342339","2019"
"1041509","1236603","2019"
"1052689","1265332","2019"
"116546","1350198","2019"
"140348","1216700","2019"
"1041509","1177206","2019"
"1041509","1177206","2019"
"1041223","1107644","2019"
"124758","1202820","2019"
"1055299","1347802","2019"
"1055299","1347802","2019"
"107945","1279901","2019"
"107945","1102873","2019"
"107945","1102873","2019"
"107945","1186253","2019"
"124758","1022705","2019"
"1049373","1105254","2019"
"1046808","1180191","2019"
"1055331","1053776","2019"
"1057448","1012462","2019"
"1057448","1012462","2019"
"1055331","1170470","2019"
"1055331","1170470","2019"
"1032712","1200799","2019"
"1032712","1200799","2019"
"1043176","1132244","2019"
"1046808","1209700","2019"
"1046808","1105955","2019"
"1046808","1091774","2019"
"1046808","1219012","2019"
"1046808","1099435","2019"
"1060373","1341625","2019"
"1060373","1222674","2019"
"1062077","1370893","2019"
"1062077","1370893","2019"
"1059067","1015492","2019"
"1059067","1202198","2019"
"1059067","1317795","2019"
"1041989","1064584","2019"
"1042866","1355355","2019"
"1043770","1354358","2019"
"1043770","1256089","2019"
"1043770","1223874","2019"
"1032712","1217823","2019"
"1035021","1310986","2019"
"1035021","1140951","2019"
"1052225","1138355","2019"
"1052225","1094102","2019"
"1052225","1007961","2019"
"1057218","1130742","2019"
"1052689","1340503","2019"
"1000070","1064199","2019"
"1000070","1190293","2019"
"1000070","1180489","2019"
"1048643","1187809","2019"
"1051813","1291484","2019"
"1043260","1256370","2019"
"1043260","1183855","2019"
"1045380","1310990","2019"
"1048069","1132244","2019"
"1048069","1203134","2019"
"1048069","1171095","2019"
"1054650","1277533","2019"
"1054650","1343610","2019"
"1054650","1188734","2019"
"1062386","1319765","2019"
"1060456","1332687","2019"
"1049102","1292564","2019"
"1058246","1134420","2019"
"1058246","1341921","2019"
"1035653","1216556","2019"
"1052052","1334182","2019"
"1052052","1149576","2019"
"1047609","1370352","2019"
"1047609","1186439","2019"
"1047609","1134806","2019"
"1060004","1171441","2019"
"1060033","1150084","2019"
"1059185","1338044","2019"
"1059185","1250094","2019"
"1059185","1159951","2019"
"1059185","1361428","2019"
"1053071","1275719","2019"
"1053103","1275719","2019"
"1059107","1317628","2019"
"1059107","1300151","2019"
"1059107","1334936","2019"
"1059107","1340127","2019"
"1059107","1361599","2019"
"1050687","1275719","2019"
"1043770","1101776","2019"
"143824","1168152","2019"
"143824","1168152","2019"
"143824","1341423","2019"
"143824","1341423","2019"
"1000070","1158864","2019"
"1000070","1273030","2019"
"1049147","1183630","2019"
"1049147","1291967","2019"
"1049147","1353083","2019"
"125368","1211952","2019"
"125368","1211952","2019"
"125368","1212768","2019"
"125368","1212768","2019"
"125368","1211559","2019"
"125368","1211559","2019"
"125368","1214891","2019"
"125368","1214891","2019"
"1045375","1360680","2019"
"1061618","1355025","2019"
"1058984","1021107","2019"
"1058984","1021107","2019"
"1058983","1094283","2019"
"1058983","1094283","2019"
"1045584","1335041","2019"
"1056747","1291474","2019"
"1056747","1291474","2019"
"1049534","1218111","2019"
"1049534","1351235","2019"
"1049534","1318759","2019"
"1049534","1267365","2019"
"1049534","1341483","2019"
"1060548","1237615","2019"
"1057126","1241472","2019"
"1057126","1271435","2019"
"1051583","1346156","2019"
"1057696","1341766","2019"
"1057696","1086307","2019"
"1044607","1318479","2019"
"1044607","1318479","2019"
"106577","1371149","2019"
"106577","1226696","2019"
"106577","1370826","2019"
"106577","1204774","2019"
"1051805","1356282","2019"
"108184","1370637","2019"
"108184","1370637","2019"
"108184","1370637","2019"
"108184","1370637","2019"
"108184","1187296","2019"
"108184","1187296","2019"
"1054535","1125438","2019"
"1004009","1311352","2019"
"1004009","1311352","2019"
"116972","1262770","2019"
"1043854","1310729","2019"
"1043854","1286158","2019"
"1052366","1370378","2019"
"1052221","1198783","2019"
"1052221","1256073","2019"
"1021216","1126783","2019"
"1021216","1126783","2019"
"1004407","1242665","2019"
"1004407","1242665","2019"
"1004407","1148770","2019"
"1004407","1148770","2019"
"1004407","1172034","2019"
"1004407","1172034","2019"
"140965","1295503","2019"
"140965","1341534","2019"
"140965","1194971","2019"
"140965","1269203","2019"
"107945","1058628","2019"
"107945","1208907","2019"
"140965","1355782","2019"
"107945","1066095","2019"
"107945","1066095","2019"
"140965","1289592","2019"
"140965","1350607","2019"
"107945","1026709","2019"
"107945","1026709","2019"
"107945","1095190","2019"
"107945","1095190","2019"
"1047716","1287876","2019"
"1047716","1287876","2019"
"1047716","1352440","2019"
"1047716","1352440","2019"
"1057383","1354338","2019"
"1057383","1354337","2019"
"133623","1370540","2019"
"1060393","1184325","2019"
"1028373","1204873","2019"
"1028373","1197319","2019"
"139738","1160003","2019"
"139738","1160003","2019"
"139738","1267260","2019"
"139738","1267260","2019"
"139738","1219354","2019"
"139738","1219354","2019"
"139738","1125746","2019"
"139738","1125746","2019"
"1035159","1011718","2019"
"1035159","1138072","2019"
"1035159","1009204","2019"
"1035159","1055103","2019"
"1042379","1362263","2019"
"1042379","1266682","2019"
"1060563","1317447","2019"
"1060563","1348293","2019"
"117471","1310639","2019"
"117471","1310639","2019"
"117471","1291946","2019"
"117471","1291970","2019"
"133623","1370540","2019"
"133623","1370540","2019"
"133623","1370533","2019"
"133623","1134797","2019"
"1058864","1352081","2019"
"1051773","1346145","2019"
"1051773","1352240","2019"
"1051773","1276129","2019"
"1006533","1335834","2019"
"1006533","1335834","2019"
"1006533","1132335","2019"
"1006533","1132335","2019"
"1006533","1132324","2019"
"1006533","1132324","2019"
"1006533","1189632","2019"
"1006533","1189632","2019"
"1054295","1359104","2019"
"1054295","1105176","2019"
"1062374","1168447","2019"
"1062374","1168447","2019"
"1054086","1213095","2019"
"1057479","1361605","2019"
"1005236","1188000","2019"
"1005236","1214946","2019"
"1005236","1214946","2019"
"1005236","1109502","2019"
"1058973","1228216","2019"
"1042367","1084360","2019"
"1061587","1323235","2019"
"1061587","1295363","2019"
"100211","1183470","2019"
"1046138","1197335","2019"
"1046138","1197335","2019"
"1046138","1197335","2019"
"1046138","1197335","2019"
"1042073","1341703","2019"
"1042073","1341346","2019"
"1049515","1205282","2019"
"1049515","1136674","2019"
"114110","1271880","2019"
"1063018","1253963","2019"
"1063018","1182542","2019"
"1047635","1216816","2019"
"1009358","1359088","2019"
"1043049","1126639","2019"
"1043049","1238655","2019"
"106577","1370893","2019"
"1057392","1202545","2019"
"1057392","1202545","2019"
"1051780","1187583","2019"
"1051780","1133691","2019"
"1051780","1186785","2019"
"1060487","1342805","2019"
"1060487","1342805","2019"
"1056083","1240603","2019"
"1056083","1240603","2019"
"1056083","1338950","2019"
"1056083","1338950","2019"
"100259","1222701","2019"
"112837","1060684","2019"
"1050437","1132043","2019"
"1050440","1162559","2019"
"1050440","1127144","2019"
"1057970","1357036","2019"
"1042879","1352082","2019"
"1042879","1352082","2019"
"1057142","1067708","2019"
"1005694","1202667","2019"
"1005694","1132241","2019"
"139450","1033110","2019"
"139450","1095247","2019"
"1048228","1064576","2019"
"1048228","1098042","2019"
"1048228","1319768","2019"
"1057279","1331914","2019"
"1057279","1208533","2019"
"1057279","1188270","2019"
"1055101","1105785","2019"
"1055101","1105785","2019"
"1055101","1359741","2019"
"1055101","1359741","2019"
"1055101","1370576","2019"
"1055101","1370576","2019"
"1055101","1251500","2019"
"1055101","1251500","2019"
"1055101","1342718","2019"
"1055101","1342718","2019"
"1055101","1236622","2019"
"1055101","1236622","2019"
"1055101","1370807","2019"
"1055101","1370807","2019"
"1055101","1370788","2019"
"1055101","1370788","2019"
"1046558","1323257","2019"
"1046558","1342896","2019"
"1061870","1276175","2019"
"1061870","1041452","2019"
"1047609","1332301","2019"
"1017804","1083552","2019"
"1017804","1193353","2019"
"1047609","1241611","2019"
"1046277","1281026","2019"
"1046277","1281026","2019"
"1046277","1347833","2019"
"1046277","1347833","2019"
"1046277","1189702","2019"
"1046277","1189702","2019"
"1061872","1175059","2019"
"1061872","1175059","2019"
"1061872","1210287","2019"
"1061872","1210287","2019"
"1061872","1351536","2019"
"1061872","1351536","2019"
"1046138","1280581","2019"
"1046138","1280581","2019"
"1046138","1370674","2019"
"1046138","1370674","2019"
"1053274","1341510","2019"
"1053274","1371606","2019"
"1053274","1224135","2019"
"1053274","1266411","2019"
"1053274","1216562","2019"
"1053274","1194235","2019"
"1000529","1233474","2019"
"1028459","1357882","2019"
"1028459","1357880","2019"
"1028459","1357879","2019"
"1028459","1356164","2019"
"1028459","1356164","2019"
"1028459","1356163","2019"
"1052585","1353267","2019"
"1052585","1353267","2019"
"1042367","1084360","2019"
"1046737","1358954","2019"
"1046737","1358954","2019"
"1052448","1205904","2019"
"1046300","1371244","2019"
"1057571","1219873","2019"
"1057571","1219873","2019"
"1057571","1121751","2019"
"1057571","1121751","2019"
"1005792","1350277","2019"
"1005792","1350277","2019"
"1052438","1178970","2019"
"1053274","1272447","2019"
"1057406","1060152","2019"
"1046277","1358966","2019"
"1046277","1218070","2019"
"1046277","1353366","2019"
"1019420","1197458","2019"
"1046023","1349637","2019"
"1046023","1349637","2019"
"1061219","1340530","2019"
"1061219","1218070","2019"
"1061219","1353366","2019"
"1052305","1341703","2019"
"1042025","1056918","2019"
"1051307","1322882","2019"
"1051307","1197372","2019"
"1051307","1226356","2019"
"1008319","1111987","2019"
"114110","1102776","2019"
"114110","1253998","2019"
"1032712","1055478","2019"
"1032712","1200799","2019"
"1032712","1086775","2019"
"1052636","1159373","2019"
"125812","1131232","2019"
"125812","1291269","2019"
"1042398","1329323","2019"
"1046855","1066898","2019"
"1046855","1032595","2019"
"1028631","1277393","2019"
"1028631","1277393","2019"
"1028631","1322983","2019"
"1028631","1322983","2019"
"1028631","1212112","2019"
"1028631","1212112","2019"
"1052781","1339269","2019"
"1052326","1355244","2019"
"1052326","1202427","2019"
"1052326","1206098","2019"
"1052326","1361237","2019"
"1052326","1357654","2019"
"1041408","1184576","2019"
"1008693","1189567","2019"
"1008693","1317796","2019"
"1008693","1253333","2019"
"1008693","1281940","2019"
"1008693","1280142","2019"
"1008693","1343087","2019"
"1008693","1295034","2019"
"1008693","1237353","2019"
"1008693","1172500","2019"
"1008693","1252785","2019"
"1008697","1205726","2019"
"1008697","1205726","2019"
"1008693","1280142","2019"
"1057547","1052503","2019"
"1050440","1089938","2019"
"1050437","1132007","2019"
"1050440","1350619","2019"
"1050440","1308131","2019"
"1050440","1308247","2019"
"1050440","1211379","2019"
"1035648","1324206","2019"
"1047884","1344131","2019"
"1047884","1172610","2019"
"1047884","1353116","2019"
"1062386","1341551","2019"
"100217","1320640","2019"
"100217","1320623","2019"
"100217","1320624","2019"
"100217","1320621","2019"
"100217","1330745","2019"
"1043272","1236634","2019"
"1043272","1236634","2019"
"1043272","1207991","2019"
"1043272","1207991","2019"
"1046703","1283870","2019"
"1054129","1298918","2019"
"1054129","1298918","2019"
"1054129","1353324","2019"
"1054129","1353324","2019"
"1054129","1254799","2019"
"1054129","1254799","2019"
"1048275","1330867","2019"
"1048275","1348331","2019"
"1048275","1351873","2019"
"1048275","1295744","2019"
"1062596","1250344","2019"
"1048779","1103189","2019"
"1048779","1357031","2019"
"1048779","1074968","2019"
"1047765","1144598","2019"
"1047765","1254502","2019"
"1047765","1353848","2019"
"1047765","1282304","2019"
"1047765","1236603","2019"
"1050601","1218536","2019"
"1058246","1284500","2019"
"1046705","1343879","2019"
"1046705","1142597","2019"
"1046456","1254360","2019"
"1046456","1254360","2019"
"1046456","1187006","2019"
"1046456","1187006","2019"
"1050621","1036930","2019"
"1050621","1036930","2019"
"1050621","1039780","2019"
"1050621","1039780","2019"
"1050621","1335697","2019"
"1050621","1335697","2019"
"1050621","1200894","2019"
"1048364","1321356","2019"
"116972","1347873","2019"
"1048300","1336749","2019"
"1048300","1336749","2019"
"1049030","1202507","2019"
"1049030","1190981","2019"
"1061596","1115206","2019"
"1061596","1115207","2019"
"1057406","1317588","2019"
"1046791","1256155","2019"
"1046791","1284502","2019"
"1046791","1353913","2019"
"1049387","1091348","2019"
"1047764","1234494","2019"
"1047764","1234494","2019"
"1061587","1283553","2019"
"1061587","1310989","2019"
"110989","1074743","2019"
"110989","1074743","2019"
"110989","1335467","2019"
"110989","1335467","2019"
"110989","1037277","2019"
"110989","1037277","2019"
"1032712","1066368","2019"
"121162","1355229","2019"
"121162","1318087","2019"
"121162","1318087","2019"
"1045273","1320316","2019"
"1042441","1265832","2019"
"1060035","1124769","2019"
"1060035","1124769","2019"
"1057496","1119411","2019"
"1043268","1335833","2019"
"1043268","1168704","2019"
"141265","1281508","2019"
"141265","1281508","2019"
"1053963","1176685","2019"
"1061620","1320163","2019"
"1061620","1320156","2019"
"1061620","1323669","2019"
"1061620","1323657","2019"
"1061620","1323722","2019"
"1061620","1323721","2019"
"1061620","1323729","2019"
"1061620","1323734","2019"
"1061620","1323735","2019"
"1061620","1294067","2019"
"1052104","1183848","2019"
"1052104","1342356","2019"
"1061873","1370389","2019"
"116719","1179314","2019"
"116719","1179314","2019"
"116719","1349778","2019"
"116719","1349778","2019"
"106652","1309757","2019"
"106652","1309757","2019"
"106652","1237178","2019"
"106652","1237178","2019"
"106652","1349247","2019"
"106652","1349247","2019"
"106652","1345792","2019"
"106652","1345792","2019"
"106652","1356285","2019"
"106652","1356285","2019"
"1003787","1353899","2019"
"1003787","1240503","2019"
"1003787","1071349","2019"
"1061870","1041452","2019"
"106577","1341737","2019"
"106577","1351388","2019"
"1047509","1353109","2019"
"1041439","1188189","2019"
"1041439","1009047","2019"
"1041439","1268751","2019"
"1041439","1203944","2019"
"1045968","1132314","2019"
"1045968","1132314","2019"
"1045968","1131963","2019"
"1045968","1131963","2019"
"1045968","1145187","2019"
"1045968","1145187","2019"
"1045968","1353556","2019"
"1045968","1353556","2019"
"100157","1371421","2019"
"1003403","1333224","2019"
"1003403","1333224","2019"
"1003403","1337461","2019"
"1003403","1337461","2019"
"114565","1142112","2019"
"114565","1142113","2019"
"1044559","1352466","2019"
"1044559","1340526","2019"
"1044559","1360702","2019"
"1044559","1265313","2019"
"1050561","1342314","2019"
"1050561","1333344","2019"
"1050561","1150635","2019"
"112535","1353118","2019"
"112535","1353118","2019"
"112535","1310425","2019"
"112535","1310425","2019"
"112535","1323310","2019"
"112535","1323310","2019"
"112535","1332397","2019"
"112535","1332397","2019"
"112535","1353118","2019"
"112535","1353118","2019"
"112535","1353426","2019"
"112535","1353426","2019"
"112535","1346128","2019"
"112535","1346128","2019"
"112535","1291947","2019"
"112535","1291947","2019"
"112535","1291975","2019"
"112535","1291975","2019"
"112535","1335132","2019"
"112535","1335132","2019"
"1057344","1225309","2019"
"1057344","1151896","2019"
"1057344","1270092","2019"
"1042642","1193542","2019"
"1042642","1321233","2019"
"1042642","1188931","2019"
"1042642","1188931","2019"
"1045063","1203734","2019"
"1045063","1063010","2019"
"1045063","1172536","2019"
"1052561","1332422","2019"
"1052561","1212894","2019"
"1047626","1203453","2019"
"1047626","1355829","2019"
"1058867","1353095","2019"
"1058867","1353095","2019"
"1058867","1353316","2019"
"1058867","1353316","2019"
"125690","1124913","2019"
"125690","1240649","2019"
"125690","1310693","2019"
"125690","1292394","2019"
"125690","1358959","2019"
"117471","1323848","2019"
"117471","1323257","2019"
"1058246","1310808","2019"
"1030344","1347512","2019"
"1030344","1347512","2019"
"1030344","1147641","2019"
"1030344","1147641","2019"
"1030344","1177145","2019"
"1030344","1177145","2019"
"1030344","1177315","2019"
"1030344","1177315","2019"
"1035166","1207892","2019"
"1035166","1207892","2019"
"1035166","1012760","2019"
"1035166","1012760","2019"
"1035166","1020453","2019"
"1035166","1020453","2019"
"1035166","1057249","2019"
"1035166","1057249","2019"
"1043226","1353228","2019"
"1047391","1350725","2019"
"1057571","1270223","2019"
"1057571","1270223","2019"
"115026","1064310","2019"
"1047393","1188201","2019"
"1047393","1188203","2019"
"106403","1276931","2019"
"1041998","1273956","2019"
"1051313","1295431","2019"
"1051313","1295431","2019"
"1051313","1342811","2019"
"1051313","1342811","2019"
"1051313","1342889","2019"
"1051313","1342889","2019"
"1051313","1237123","2019"
"1051313","1237123","2019"
"100320","1371228","2019"
"100320","1370560","2019"
"1006302","1298928","2019"
"1045983","1291714","2019"
"1045983","1041455","2019"
"1048198","1360656","2019"
"1043176","1119918","2019"
"1044997","1270124","2019"
"1044997","1218367","2019"
"1044997","1346134","2019"
"1058869","1144411","2019"
"1058869","1338682","2019"
"1057496","1268172","2019"
"1057496","1370398","2019"
"116972","1344372","2019"
"1039911","1278494","2019"
"1039911","1278494","2019"
"1039911","1184949","2019"
"1039911","1184949","2019"
"1046456","1318094","2019"
"1046456","1318094","2019"
"1051629","1281501","2019"
"1047509","1370378","2019"
"1047509","1352129","2019"
"1051277","1205186","2019"
"1051277","1282013","2019"
"1036720","1235584","2019"
"1060320","1341765","2019"
"1060320","1341765","2019"
"1060320","1323271","2019"
"1060320","1323271","2019"
"1056083","1278256","2019"
"1056083","1278256","2019"
"1056083","1125095","2019"
"1056083","1278956","2019"
"1056083","1278956","2019"
"1044794","1298558","2019"
"1044794","1298558","2019"
"1057894","1221304","2019"
"1057894","1201090","2019"
"1062315","1288016","2019"
"1062315","1354103","2019"
"1042529","1237227","2019"
"1042529","1342875","2019"
"1042529","1218050","2019"
"1042529","1161516","2019"
"1062881","1352202","2019"
"1062881","1255556","2019"
"1062881","1188964","2019"
"1057835","1348999","2019"
"1057835","1348999","2019"
"1059316","1311460","2019"
"1059316","1346027","2019"
"1059316","1280384","2019"
"1057250","1321246","2019"
"1058923","1334281","2019"
"1051308","1006993","2019"
"114738","1131472","2019"
"114738","1139401","2019"
"122215","1337539","2019"
"122215","1046549","2019"
"100234","1184482","2019"
"100234","1317799","2019"
"100234","1355298","2019"
"1063018","1182403","2019"
"1048104","1107376","2019"
"1048104","1075204","2019"
"1056939","1188694","2019"
"1056939","1188694","2019"
"121162","1283851","2019"
"121162","1323957","2019"
"1060751","1280334","2019"
"1060751","1295781","2019"
"1060751","1177206","2019"
"1060751","1230034","2019"
"1049688","1167246","2019"
"116719","1358967","2019"
"116719","1354522","2019"
"1056342","1272213","2019"
"132322","1050348","2019"
"132322","1050348","2019"
"132322","1283054","2019"
"132322","1283054","2019"
"132322","1370782","2019"
"132322","1370782","2019"
"132322","1232255","2019"
"132322","1232255","2019"
"132322","1279800","2019"
"132322","1279800","2019"
"132322","1138717","2019"
"132322","1298933","2019"
"132322","1298933","2019"
"132322","1282913","2019"
"132322","1282913","2019"
"1045584","1231395","2019"
"1045584","1231395","2019"
"1000410","1139823","2019"
"1000410","1336167","2019"
"1000410","1254257","2019"
"114110","1274933","2019"
"1046558","1355444","2019"
"1046558","1341371","2019"
"1002106","1323256","2019"
"107945","1331567","2019"
"121162","1203913","2019"
"121162","1203913","2019"
"1043544","1252501","2019"
"1043544","1252501","2019"
"1043544","1353448","2019"
"1043544","1353448","2019"
"120174","1338417","2019"
"120174","1338417","2019"
"120174","1354840","2019"
"120174","1354840","2019"
"120174","1352529","2019"
"120174","1352529","2019"
"120174","1353284","2019"
"120174","1353284","2019"
"120174","1370644","2019"
"120174","1370644","2019"
"1050687","1216406","2019"
"1050687","1216406","2019"
"1047111","1224138","2019"
"1013176","1344406","2019"
"1013176","1344406","2019"
"1013176","1344405","2019"
"1013176","1344405","2019"
"1013176","1344402","2019"
"1013176","1344402","2019"
